MeasuredParameterId	DateTime	Value	EcomonMonitoringPoint	Ecomontimestamp_ms	KazHydrometAirPostId	MaxValueDay	MaxValueMonth	Month	Year	MaxValuePerMonth	MaxValuePerYear
13		0.105			5	31		10	2014	0.22	
13		0.170769231			5	8		9	2014	0.39	
13		0.187222222			5	5		2	2014	0.36	
13		0.192638889			5	24		1	2014	0.38	
13		0.1152			5	19		8	2015	0.28	
13		0.108846154			5	22		4	2015	0.32	
13		0.165416667			5	22		12	2015	0.4	
13		0.115384615			5	9		7	2015	0.28	
13		0.115128205			5	5		6	2015	0.25	
13		0.11173913			5	13		5	2015	0.26	
13		0.164545455			5	14		3	2015	0.38	
13		0.120133333			5	9		11	2015	0.28	
13		0.11875			5	31		10	2015	0.38	
13		0.080138889			5	21		9	2015	0.14	
13		0.131388889			5	11		2	2015	0.29	
13		0.139583333			5	31		1	2015	0.33	
13		0.086282051			5	8		8	2016	0.35	
13		0.114871795			5	26		4	2016	0.23	
13		0.177638889			5	6		12	2016	0.46	
13		0.1308			5	19		7	2016	0.45	
13		0.123961538			5	27		6	2016	0.45	
13		0.128115942			5	16		5	2016	0.27	
13		0.09784058			5	12		3	2016	0.3	
13		0.192435897			5	26		11	2016	0.42	
13		0.125769231			5	29		10	2016	0.29	
13		0.1116			5	9		9	2016	0.34	
13		0.133986667			5	13		2	2016	0.33	
13		0.147246377			5	13		1	2016	0.35	
13		0.106025641			5	18		8	2017	0.4	
13		0.130266667			5	27		4	2017	0.44	
13		0.105866667			5	28		7	2017	0.31	
13		0.087307692			5	22		6	2017	0.2	
13		0.073611111			5	11		5	2017	0.2	
13		0.135826087			5	1		3	2017	0.31	
13		0.147410256			5	3		10	2017	0.43	
13		0.1188			5	29		9	2017	0.37	
13		0.170138889			5	8		2	2017	0.46	
13		0.169275362			5	19		1	2017	0.46	
16		0.021246377			5	25		12	2008	0.1	
16		0.018608696			5	25		11	2008	0.058	
16		0.014863014			5	23		10	2008	0.058	
16		0.011869565			5	29		9	2008	0.023	
16		0.010386667			5	10		8	2009	0.022	
16		0.011415584			5	1		4	2009	0.043	
16		0.01524			5	26		12	2009	0.061	
16		0.013051282			5	29		7	2009	0.028	
16		0.011487179			5	15		6	2009	0.046	
16		0.006318841			5	23		5	2009	0.016	
16		0.017927536			5	11		3	2009	0.049	
16		0.010666667			5	4		11	2009	0.031	
16		0.010444444			5	2		10	2009	0.024	
16		0.010192308			5	18		9	2009	0.026	
16		0.020058824			5	4		2	2009	0.054	
16		0.025119403			5	23		1	2009	0.066	
16		0.007786667			5	14		8	2010	0.022	
16		0.010269231			5	16		4	2010	0.036	
16		0.020626667			5	23		12	2010	0.067	
16		0.014347826			5	30		7	2010	0.071	
16		0.010461538			5	30		6	2010	0.02	
16		0.009913043			5	15		5	2010	0.026	
16		0.015493333			5	26		11	2010	0.044	
16		0.016307692			5	25		10	2010	0.054	
16		0.008794872			5	27		9	2010	0.03	
16		0.020444444			5	17		2	2010	0.083	
16		0.020757576			5	12		1	2010	0.062	
16		0.007179487			5	22		4	2011	0.03	
16		0.009346667			5	26		12	2011	0.031	
16		0.00928			5	14		7	2011	0.027	
16		0.006782051			5	22		6	2011	0.018	
16		0.008930556			5	25		5	2011	0.027	
16		0.017449275			5	14		3	2011	0.068	
16		0.010282051			5	30		11	2011	0.029	
16		0.007910256			5	26		10	2011	0.026	
16		0.008064103			5	20		9	2011	0.03	
16		0.013361111			5	7		2	2011	0.048	
16		0.025115942			5	13		1	2011	0.121	
16		0.006487179			5	13		8	2012	0.017	
16		0.006266667			5	3		4	2012	0.017	
16		0.013855072			5	5		12	2012	0.029	
16		0.005466667			5	13		7	2012	0.014	
16		0.007435897			5	26		6	2012	0.02	
16		0.006346667			5	28		5	2012	0.03	
16		0.007797101			5	30		3	2012	0.019	
16		0.018538462			5	8		11	2012	0.075	
16		0.016025641			5	16		10	2012	0.047	
16		0.005813333			5	27		9	2012	0.02	
16		0.011373333			5	20		2	2012	0.031	
16		0.01184058			5	10		1	2012	0.057	
16		0.013987179			5	3		8	2013	0.048	
16		0.013230769			5	2		4	2013	0.055	
16		0.010753623			5	6		12	2013	0.031	
16		0.007089744			5	30		7	2013	0.021	
16		0.009586667			5	1		6	2013	0.024	
16		0.012069444			5	11		5	2013	0.027	
16		0.015787879			5	14		3	2013	0.044	
16		0.016564103			5	28		11	2013	0.046	
16		0.011974359			5	1		10	2013	0.022	
16		0.008813333			5	3		9	2013	0.024	
16		0.014277778			5	21		2	2013	0.028	
16		0.014152778			5	22		1	2013	0.028	
16		0.0094			5	4		8	2014	0.029	
16		0.008294872			5	5		4	2014	0.029	
16		0.018152778			5	18		12	2014	0.067	
16		0.014807692			5	17		7	2014	0.056	
16		0.01156			5	23		6	2014	0.054	
16		0.007194444			5	3		5	2014	0.04	
16		0.017287879			5	4		3	2014	0.065	
16		0.016053333			5	17		11	2014	0.087	
16		0.013858974			5	11		10	2014	0.046	
16		0.011641026			5	13		9	2014	0.034	
16		0.023638889			5	18		2	2014	0.062	
16		0.009472222			5	27		1	2014	0.037	
16		0.010466667			5	25		8	2015	0.037	
16		0.010387179			5	13		4	2015	0.049	
16		0.014263889			5	15		12	2015	0.046	
16		0.010807692			5	31		7	2015	0.022	
16		0.009420513			5	24		6	2015	0.028	
16		0.013449275			5	16		5	2015	0.034	
16		0.014090909			5	25		3	2015	0.046	
16		0.015506667			5	10		11	2015	0.041	
16		0.014083333			5	31		10	2015	0.046	
16		0.013097222			5	14		9	2015	0.038	
16		0.020740278			5	19		2	2015	0.32	
16		0.015111111			5	8		1	2015	0.062	
16		0.009910256			5	26		8	2016	0.064	
16		0.011064103			5	6		4	2016	0.033	
16		0.014208333			5	6		12	2016	0.04	
16		0.01556			5	8		7	2016	0.052	
16		0.017730769			5	24		6	2016	0.045	
16		0.014942029			5	4		5	2016	0.043	
16		0.015115942			5	30		3	2016	0.055	
16		0.016115385			5	29		11	2016	0.07	
16		0.014448718			5	29		10	2016	0.069	
16		0.010813333			5	8		9	2016	0.035	
16		0.018546667			5	23		2	2016	0.046	
16		0.015201449			5	27		1	2016	0.031	
16		0.009257692			5	29		8	2017	0.021	
16		0.012813333			5	27		4	2017	0.074	
16		0.015248			5	26		7	2017	0.037	
16		0.006807692			5	13		6	2017	0.03	
16		0.011888889			5	15		5	2017	0.038	
16		0.014797101			5	1		3	2017	0.089	
16		0.005833333			5	30		10	2017	0.035	
16		0.00916			5	27		9	2017	0.048	
16		0.019652778			5	2		2	2017	0.071	
16		0.02			5	16		1	2017	0.052	
17		2.942028986			5	13		12	2008	17	
17		3.130434783			5	25		11	2008	22	
17		3.342465753			5	13		10	2008	9	
17		3.76			5	30		9	2008	6	
17		2.56			5	17		8	2009	11	
17		2.454545455			5	25		4	2009	5	
17		6.106666667			5	24		12	2009	20	
17		2.85			5	11		7	2009	6	
17		2.320512821			5	2		6	2009	5	
17		2.84057971			5	27		5	2009	6	
17		2.884057971			5	18		3	2009	5	
17		2.466666667			5	12		11	2009	7	
17		2.888888889			5	27		10	2009	6	
17		1.992307692			5	30		9	2009	4	
17		2.25			5	2		2	2009	7	
17		4.149253731			5	30		1	2009	10	
17		2.386666667			5	28		8	2010	8	
17		2.551282051			5	2		4	2010	8	
17		5.56			5	10		12	2010	20	
17		2.144927536			5	16		7	2010	11	
17		1.897435897			5	1		6	2010	3	
17		1.608695652			5	27		5	2010	5	
17		5.986666667			5	8		11	2010	17	
17		4.474358974			5	26		10	2010	14	
17		2.564102564			5	8		9	2010	7	
17		2.708333333			5	18		2	2010	9	
17		3.363636364			5	13		1	2010	17	
17		2.166666667			5	22		4	2011	6	
17		2.32			5	30		12	2011	5	
17		1.813333333			5	23		7	2011	4	
17		1.987179487			5	10		6	2011	4	
17		1.916666667			5	6		5	2011	4	
17		3.724637681			5	5		3	2011	13	
17		2.051282051			5	11		11	2011	5	
17		2.128205128			5	22		10	2011	6	
17		2.538461539			5	14		9	2011	7	
17		3.5			5	17		2	2011	15	
17		6.15942029			5	10		1	2011	18	
17		1.141025641			5	24		8	2012	2	
17		1.826666667			5	3		4	2012	3	
17		4.130434783			5	8		12	2012	17	
17		1.293333333			5	4		7	2012	4	
17		1.346153846			5	1		6	2012	3	
17		1.826666667			5	29		5	2012	3	
17		1.579710145			5	7		3	2012	4	
17		2.435897436			5	10		11	2012	10	
17		2.384615385			5	27		10	2012	8	
17		1.32			5	26		9	2012	5	
17		2.44			5	1		2	2012	4	
17		2.086956522			5	11		1	2012	5	
17		1.448717949			5	7		8	2013	9	
17		1.17948718			5	12		4	2013	4	
17		2.898550725			5	10		12	2013	21	
17		1.243589744			5	9		7	2013	3	
17		1.853333333			5	8		6	2013	10	
17		1.069444444			5	22		5	2013	5	
17		1.712121212			5	29		3	2013	6	
17		4.115384615			5	28		11	2013	13	
17		2.67948718			5	30		10	2013	12	
17		1.4			5	28		9	2013	3	
17		2.541666667			5	20		2	2013	12	
17		3.986111111			5	10		1	2013	24	
17		1.026666667			5	11		8	2014	3	
17		1.205128205			5	10		4	2014	5	
17		2.736111111			5	24		12	2014	9	
17		1			5	1		7	2014	2	
17		1.48			5	12		6	2014	4	
17		0.875			5	23		5	2014	4	
17		2.106060606			5	6		3	2014	9	
17		1.64			5	20		11	2014	6	
17		1.5			5	30		10	2014	7	
17		1.346153846			5	25		9	2014	5	
17		2.2375			5	28		2	2014	10	
17		2.555555556			5	9		1	2014	11	
17		1.32			5	27		8	2015	3	
17		1.038461539			5	6		4	2015	3	
17		2.625			5	2		12	2015	10	
17		1.038461539			5	28		7	2015	2	
17		0.948717949			5	3		6	2015	2	
17		0.884057971			5	4		5	2015	2	
17		1.484848485			5	4		3	2015	9	
17		1.933333333			5	10		11	2015	7	
17		1.444444444			5	20		10	2015	5	
17		1.291666667			5	29		9	2015	4	
17		1.847222222			5	5		2	2015	8	
17		2.097222222			5	9		1	2015	6	
17		1.166666667			5	1		8	2016	3	
17		1.192307692			5	5		4	2016	3	
17		2.375			5	12		12	2016	9	
17		1.346666667			5	1		7	2016	4	
17		1.666666667			5	20		6	2016	11	
17		1.115942029			5	14		5	2016	3	
17		1.579710145			5	5		3	2016	8	
17		2.115384615			5	29		11	2016	7	
17		1.508974359			5	31		10	2016	6	
17		1.333333333			5	29		9	2016	3	
17		2.133333333			5	8		2	2016	9	
17		1.913043478			5	26		1	2016	9	
17		1.384615385			5	1		8	2017	3	
17		1.2			5	28		4	2017	4	
17		1.53784			5	3		7	2017	4	
17		1.551282051			5	17		6	2017	4	
17		1.545833333			5	4		5	2017	4	
17		1.275362319			5	1		3	2017	6	
17		1.833333333			5	18		10	2017	8	
17		1.410666667			5	16		9	2017	6.5	
17		2.291666667			5	8		2	2017	8	
17		2.275362319			5	27		1	2017	9	
15		0.002144928			5	3		12	2008	0.01	
15		0.002202899			5	27		11	2008	0.008	
15		0.001671233			5	20		10	2008	0.006	
15		0.001217391			5	29		9	2008	0.002	
15		0.00288			5	1		8	2009	0.007	
15		0.001909091			5	7		4	2009	0.006	
15		0.001813333			5	30		12	2009	0.006	
15		0.003025641			5	2		7	2009	0.011	
15		0.002474359			5	22		6	2009	0.009	
15		0.001463768			5	27		5	2009	0.004	
15		0.002188406			5	13		3	2009	0.008	
15		0.001933333			5	2		11	2009	0.007	
15		0.001197531			5	15		10	2009	0.005	
15		0.001487179			5	10		9	2009	0.008	
15		0.001661765			5	9		2	2009	0.004	
15		0.002208955			5	23		1	2009	0.006	
15		0.00096			5	31		8	2010	0.004	
15		0.000564103			5	23		4	2010	0.003	
15		0.001333333			5	10		12	2010	0.006	
15		0.00184058			5	11		7	2010	0.008	
15		0.000820513			5	12		6	2010	0.005	
15		0.000478261			5	22		5	2010	0.003	
15		0.0012			5	6		11	2010	0.006	
15		0.001064103			5	29		10	2010	0.006	
15		0.000948718			5	25		9	2010	0.006	
15		0.003263889			5	6		2	2010	0.009	
15		0.003348485			5	12		1	2010	0.016	
15		0.000384615			5	12		4	2011	0.003	
15		0.00136			5	10		12	2011	0.006	
15		0.000626667			5	1		7	2011	0.004	
15		0.000679487			5	8		6	2011	0.004	
15		0.00075			5	28		5	2011	0.004	
15		0.000521739			5	30		3	2011	0.003	
15		0.000858974			5	30		11	2011	0.005	
15		0.000782051			5	7		10	2011	0.004	
15		0.000717949			5	30		9	2011	0.004	
15		0.000569444			5	1		2	2011	0.004	
15		0.001246377			5	29		1	2011	0.004	
15		0.001115385			5	1		8	2012	0.005	
15		0.00028			5	6		4	2012	0.004	
15		0.00184058			5	8		12	2012	0.008	
15		0.001306667			5	25		7	2012	0.006	
15		0.001705128			5	18		6	2012	0.008	
15		0.000626667			5	26		5	2012	0.005	
15		0.000710145			5	7		3	2012	0.006	
15		0.000769231			5	10		11	2012	0.006	
15		0.001410256			5	8		10	2012	0.008	
15		0.00128			5	28		9	2012	0.006	
15		0.001706667			5	22		2	2012	0.005	
15		0.000710145			5	11		1	2012	0.005	
15		0.000820513			5	7		8	2013	0.006	
15		0.000794872			5	26		4	2013	0.008	
15		0.000928986			5	7		12	2013	0.009	
15		0.001089744			5	25		7	2013	0.005	
15		0.002106667			5	5		6	2013	0.006	
15		0.001416667			5	31		5	2013	0.005	
15		0.000924242			5	12		3	2013	0.006	
15		0.002410256			5	28		11	2013	0.01	
15		0.001628205			5	2		10	2013	0.007	
15		0.001186667			5	19		9	2013	0.007	
15		0.001486111			5	12		2	2013	0.006	
15		0.001402778			5	19		1	2013	0.007	
15		0.0008			5	18		8	2014	0.005	
15		0.000487179			5	15		4	2014	0.007	
15		0.003180556			5	31		12	2014	0.009	
15		0.000666667			5	17		7	2014	0.006	
15		0.001093333			5	25		6	2014	0.005	
15		0.001375			5	3		5	2014	0.008	
15		7.57576E-05			5	6		3	2014	0.002	
15		0.001133333			5	1		11	2014	0.007	
15		0.001871795			5	30		10	2014	0.009	
15		0.001564103			5	25		9	2014	0.007	
15		0.000347222			5	1		2	2014	0.004	
15		0.000513889			5	4		1	2014	0.005	
15		0.001413333			5	18		8	2015	0.009	
15		0.001525641			5	25		4	2015	0.008	
15		0.001625			5	14		12	2015	0.008	
15		0.001012821			5	17		7	2015	0.008	
15		0.001384615			5	20		6	2015	0.009	
15		0.001884058			5	22		5	2015	0.008	
15		0.002469697			5	28		3	2015	0.012	
15		0.00156			5	9		11	2015	0.006	
15		0.001138889			5	31		10	2015	0.005	
15		0.000763889			5	23		9	2015	0.005	
15		0.003458333			5	5		2	2015	0.009	
15		0.002263889			5	6		1	2015	0.009	
15		0.000820513			5	6		8	2016	0.007	
15		0.001717949			5	15		4	2016	0.007	
15		0.002986111			5	19		12	2016	0.009	
15		0.00092			5	18		7	2016	0.004	
15		0.000679487			5	3		6	2016	0.007	
15		0.00126087			5	6		5	2016	0.006	
15		0.001347826			5	3		3	2016	0.006	
15		0.001551282			5	29		11	2016	0.006	
15		0.001166667			5	10		10	2016	0.006	
15		0.0018			5	17		9	2016	0.006	
15		0.001653333			5	29		2	2016	0.006	
15		0.002275362			5	11		1	2016	0.009	
15		0.001371795			5	2		8	2017	0.006	
15		0.00132			5	14		4	2017	0.006	
15		0.0014			5	5		7	2017	0.006	
15		0.001948718			5	1		6	2017	0.01	
15		0.002666667			5	5		5	2017	0.012	
15		0.001231884			5	1		3	2017	0.01	
15		0.001064103			5	12		10	2017	0.008	
15		0.001546667			5	23		9	2017	0.009	
15		0.001541667			5	4		2	2017	0.006	
15		0.002275362			5	4		1	2017	0.009	
18		0.008710145			5	12		12	2008	0.023	
18		0.01073913			5	21		11	2008	0.047	
18		0.013945205			5	3		10	2008	0.043	
18		0.02073913			5	29		9	2008	0.041	
18		0.00996			5	3		8	2009	0.023	
18		0.016181818			5	29		4	2009	0.05	
18		0.00968			5	7		12	2009	0.033	
18		0.018038462			5	13		7	2009	0.044	
18		0.019679487			5	22		6	2009	0.05	
18		0.018			5	8		5	2009	0.041	
18		0.008652174			5	12		3	2009	0.022	
18		0.0123			5	4		11	2009	0.035	
18		0.009360494			5	27		10	2009	0.026	
18		0.009358974			5	14		9	2009	0.021	
18		0.007455882			5	21		2	2009	0.022	
18		0.01219403			5	23		1	2009	0.03	
18		0.010906667			5	2		8	2010	0.03	
18		0.01175641			5	13		4	2010	0.025	
18		0.008466667			5	8		12	2010	0.02	
18		0.008536232			5	5		7	2010	0.021	
18		0.013602564			5	29		6	2010	0.04	
18		0.010333333			5	29		5	2010	0.024	
18		0.0078			5	6		11	2010	0.04	
18		0.009282051			5	5		10	2010	0.033	
18		0.011410256			5	29		9	2010	0.025	
18		0.007375			5	26		2	2010	0.019	
18		0.006212121			5	22		1	2010	0.018	
18		0.006474359			5	12		4	2011	0.017	
18		0.00468			5	29		12	2011	0.022	
18		0.00656			5	9		7	2011	0.021	
18		0.004820513			5	20		6	2011	0.017	
18		0.006138889			5	4		5	2011	0.016	
18		0.007652174			5	25		3	2011	0.021	
18		0.004230769			5	10		11	2011	0.015	
18		0.002794872			5	21		10	2011	0.015	
18		0.008282051			5	14		9	2011	0.023	
18		0.006277778			5	7		2	2011	0.021	
18		0.007463768			5	10		1	2011	0.021	
18		0.006923077			5	25		8	2012	0.019	
18		0.008133333			5	4		4	2012	0.019	
18		0.005936232			5	7		12	2012	0.017	
18		0.010013333			5	9		7	2012	0.037	
18		0.011935897			5	30		6	2012	0.034	
18		0.012013333			5	8		5	2012	0.033	
18		0.00573913			5	29		3	2012	0.022	
18		0.006397436			5	3		11	2012	0.018	
18		0.007666667			5	24		10	2012	0.019	
18		0.006666667			5	26		9	2012	0.016	
18		0.005053333			5	18		2	2012	0.019	
18		0.00457971			5	28		1	2012	0.01	
18		0.013166667			5	27		8	2013	0.03	
18		0.010115385			5	12		4	2013	0.026	
18		0.010652174			5	4		12	2013	0.027	
18		0.010423077			5	2		7	2013	0.026	
18		0.01528			5	10		6	2013	0.034	
18		0.014722222			5	20		5	2013	0.028	
18		0.00969697			5	25		3	2013	0.02	
18		0.010307692			5	23		11	2013	0.026	
18		0.009883333			5	4		10	2013	0.029	
18		0.009			5	9		9	2013	0.024	
18		0.008013889			5	20		2	2013	0.023	
18		0.009361111			5	25		1	2013	0.024	
18		0.012746667			5	12		8	2014	0.03	
18		0.009012821			5	26		4	2014	0.023	
18		0.016138889			5	20		12	2014	0.033	
18		0.0195			5	14		7	2014	0.037	
18		0.0138			5	28		6	2014	0.03	
18		0.013472222			5	26		5	2014	0.029	
18		0.008621212			5	6		3	2014	0.02	
18		0.013266667			5	4		11	2014	0.031	
18		0.021858974			5	27		10	2014	0.035	
18		0.018179487			5	29		9	2014	0.032	
18		0.010916667			5	15		2	2014	0.038	
18		0.010416667			5	28		1	2014	0.032	
18		0.0138			5	6		8	2015	0.038	
18		0.016333333			5	13		4	2015	0.034	
18		0.015708333			5	3		12	2015	0.033	
18		0.019038462			5	17		7	2015	0.039	
18		0.015051282			5	30		6	2015	0.029	
18		0.012362319			5	12		5	2015	0.034	
18		0.01636			5	28		11	2015	0.034	
18		0.014430556			5	31		10	2015	0.035	
18		0.014666667			5	14		9	2015	0.038	
18		0.014944444			5	19		2	2015	0.031	
18		0.016152778			5	3		1	2015	0.034	
18		0.013846154			5	4		8	2016	0.032	
18		0.013012821			5	2		4	2016	0.027	
18		0.013111111			5	3		12	2016	0.029	
18		0.015066667			5	7		7	2016	0.029	
18		0.018012821			5	3		6	2016	0.04	
18		0.017275362			5	3		5	2016	0.03	
18		0.014666667			5	26		3	2016	0.028	
18		0.009974359			5	2		11	2016	0.026	
18		0.012076923			5	5		10	2016	0.024	
18		0.013333333			5	20		9	2016	0.035	
18		0.015213333			5	8		2	2016	0.031	
18		0.016434783			5	9		1	2016	0.031	
18		0.013282051			5	2		8	2017	0.029	
18		0.013773333			5	11		4	2017	0.029	
18		0.018133333			5	3		7	2017	0.031	
18		0.011179487			5	23		6	2017	0.031	
18		0.013013889			5	2		5	2017	0.029	
18		0.01312029			5	27		3	2017	0.024	
18		0.008371795			5	2		10	2017	0.02	
18		0.015026667			5	4		9	2017	0.028	
18		0.013541667			5	14		2	2017	0.029	
18		0.012521739			5	19		1	2017	0.029	
2		0.011609223			6	21		8	2016	0.2255	
2		0.157808738			6	10		4	2016	0.2989	
2		0.012064471			6	23		12	2016	0.1475	
2		0.183962133			6	21		5	2016	0.2033	
2		0.294592308			6	12		3	2016	0.5135	
2		0.014414722			6	5		11	2016	0.3021	
2		0.010562321			6	25		10	2016	0.0926	
2		0.010030556			6	7		9	2016	0.0813	
2		0.163758621			6	21		2	2016	0.63327	
2		0.102458065			6	27		1	2016	0.45852	
2		0.008556192			6			8	2017	0.1793	
2		0.009787407			6			4	2017	0.0974	
2		0.01752052			6			7	2017	0.2985	
2		0.005762639			6			6	2017	0.0262	
2		0.009838217			6			5	2017	0.2597	
2		0.002146505			6			10	2017	0.0635	
2		0.016198656			6			1	2017	0.2746	
3		0.014135714			6	10		8	2014	0.1532	
3		0.023788711			6	29		12	2014	0.6143	
3		0.009793765			6	27		7	2014	0.2268	
3		0.009436			6	29		6	2014	0.2658	
3		0.014101667			6	7		5	2014	0.3752	
3		0.0304754			6	30		11	2014	0.3904	
3		0.0304754			6	30		10	2014	0.3904	
3		0.018590476			6	11		9	2014	0.3108	
3		0.08683267			6	17		8	2015	0.2707	
3		0.09404			6	25		12	2015	0.5066	
3		0.086480645			6	18		7	2015	0.4946	
3		0.078691955			6	14		6	2015	0.2085	
3		0.0746			6	24		5	2015	0.1533	
3		0.054			6	19		3	2015	0.4427	
3		0.157793333			6	19		11	2015	0.9948	
3		0.10045			6	28		10	2015	0.3667	
3		0.08886875			6	13		9	2015	0.2437	
3		0.063942857			6	3		2	2015	0.5515	
3		0.034209677			6	20		1	2015	0.6241	
3		0.010556477			6	4		8	2016	0.1815	
3		0.00966138			6	23		12	2016	0.0964	
3		0.011728056			6	22		11	2016	0.1149	
3		0.008617204			6	11		10	2016	0.0552	
3		0.008448519			6	7		9	2016	0.0377	
3		0.00776498			6			8	2017	0.0987	
3		0.00944088			6			4	2017	0.1178	
3		0.015701478			6			7	2017	0.1544	
3		0.004883796			6			6	2017	0.0281	
3		0.007192652			6			5	2017	0.1292	
3		0.002081228			6			10	2017	0.0614	
3		0.014461783			6			1	2017	0.1598	
13		0.0145125			6	10		8	2014	0.0317	
13		0.047471429			6	3		4	2014	1.8011	
13		0.159437111			6	14		12	2014	0.6995	
13		0.103410375			6	22		7	2014	0.387	
13		0.025874386			6	19		6	2014	0.8952	
13		0.018153209			6	26		5	2014	0.2218	
13		0.019813333			6	19		3	2014	0.1121	
13		0.025222254			6	29		11	2014	0.3015	
13		0.022815425			6	29		10	2014	0.3015	
13		0.003485			6	10		9	2014	0.0179	
13		0.0591			6	24		2	2014	0.5681	
13		0.02452827			6	18		1	2014	0.3069	
13		0.121125047			6	20		8	2015	0.5097	
13		0.238653333			6	16		4	2015	1.2385	
13		0.060035714			6	12		12	2015	0.5911	
13		0.044325806			6	4		7	2015	0.4533	
13		0.050677643			6	30		6	2015	0.3143	
13		0.062062963			6	13		5	2015	0.2826	
13		0.066958065			6	1		3	2015	1.1587	
13		0.165957143			6	6		11	2015	1.3685	
13		0.199977778			6	25		10	2015	1.2654	
13		0.161779167			6	11		9	2015	0.534	
13		0.053967857			6	27		2	2015	1.4568	
13		0.017258065			6	5		1	2015	0.2559	
13		0.007172222			6	1		8	2016	0.1041	
13		0.017307796			6	16		12	2016	0.1354	
13		0.002649444			6	25		7	2016	0.0668	
13		0.002629583			6	15		6	2016	0.0429	
13		0.002271868			6	23		5	2016	0.0725	
13		0.01407162			6	22		11	2016	0.1321	
13		0.012578181			6	11		10	2016	0.1161	
13		0.01475726			6	15		9	2016	0.1202	
13		0.0018			6			8	2017	0.0161	
13		0.002677431			6			4	2017	0.0172	
13		0.002422624			6			7	2017	0.029	
13		0.002667759			6			6	2017	0.0086	
13		0.002616427			6			5	2017	0.0115	
13		0.002906352			6			3	2017	0.0266	
13		0.002060438			6			9	2017	0.0144	
13		0.005086848			6			2	2017	0.038	
13		0.005320341			6			1	2017	0.12	
16		0.001557143			6	1		8	2014	0.0412	
16		0.002943333			6	6		4	2014	0.0878	
16		0.006030455			6	21		12	2014	0.1638	
16		0.001342572			6	31		7	2014	0.0634	
16		0.001586533			6	21		6	2014	0.0387	
16		0.001858876			6	2		5	2014	0.0257	
16		0.005619355			6	1		3	2014	0.073	
16		0.005728487			6	20		11	2014	0.1928	
16		0.005728487			6	20		10	2014	0.1928	
16		0.002966667			6	10		9	2014	0.0246	
16		0.002539286			6	25		2	2014	0.0929	
16		0.001189892			6			1	2014	0.061	
16		0.016793333			6	17		1	2015	0.4047	
16		0.06172274			6	7		8	2016	0.3522	
16		0.068389023			6	29		4	2016	0.2604	
16		0.084207343			6	27		12	2016	0.3802	
16		0.033838239			6	18		7	2016	0.2452	
16		0.05459728			6	7		6	2016	0.4324	
16		0.126500308			6	12		5	2016	0.5154	
16		0.138041935			6	21		3	2016	1.1356	
16		0.061738982			6	27		11	2016	0.297	
16		0.030091622			6	27		10	2016	0.1132	
16		0.056061438			6	15		9	2016	0.2058	
16		0.142662069			6	22		2	2016	0.6778	
16		0.086348387			6	22		1	2016	0.63315	
16		0.2234			6			8	2017	1.9054	
16		0.282238762			6			4	2017	1.1509	
16		0.21658466			6			7	2017	0.7143	
16		0.205667852			6			6	2017	1.2657	
16		0.21785441			6			5	2017	1.0883	
16		0.384018058			6			3	2017	1.3598	
16		0.302122581			6			10	2017	2.3867	
16		0.258950584			6			9	2017	1.262	
16		0.457450661			6			2	2017	2.7	
16		0.251189113			6			1	2017	1.926	
12		0.285457143			6	10		8	2014	5.7496	
12		0.3445			6	6		4	2014	3.2979	
12		0.25126868			6	15		7	2014	10.1758	
12		0.2239995			6	2		6	2014	0.8075	
12		0.273306242			6	5		5	2014	1.4045	
12		0.482916129			6	4		3	2014	2.7431	
12		0.521675			6	26		2	2014	7.5925	
12		0.352693908			6	12		1	2014	2.7687	
12		0.255039426			6	17		8	2015	1.3713	
12		0.356916129			6	12		12	2015	2.5966	
12		0.337976667			6	21		11	2015	2.6891	
12		0.296987097			6	29		10	2015	2.3867	
12		0.261931034			6	10		9	2015	1.2065	
12		0.003717259			6	9		8	2016	0.0569	
12		0.017307796			6	15		12	2016	0.1354	
12		0.003330489			6	17		7	2016	0.037	
12		0.002933287			6	24		6	2016	0.0176	
12		0.003081057			6	2		5	2016	0.0297	
12		0.007142546			6	18		11	2016	0.1307	
12		0.004771774			6	28		10	2016	0.0767	
12		0.002865511			6	25		9	2016	0.0384	
12		0.009196774			6			8	2017	0.0976	
12		0.009681387			6			4	2017	0.0949	
12		0.004287844			6			7	2017	0.0625	
12		0.002801357			6			6	2017	0.0625	
12		0.003379793			6			5	2017	0.0928	
12		0.022186661			6			3	2017	0.1203	
12		0.006522938			6			9	2017	0.0842	
12		0.031508872			6			2	2017	0.1632	
12		0.018557079			6			1	2017	0.1454	
17		0.013464286			6	10		8	2014	0.1417	
17		0.028436667			6	4		4	2014	0.2263	
17		0.027870326			6	19		12	2014	0.2206	
17		0.009275353			6	31		7	2014	0.1568	
17		0.013359554			6	4		6	2014	0.0995	
17		0.023642984			6	15		5	2014	0.1623	
17		0.035345161			6	4		3	2014	0.2694	
17		0.018250846			6	29		11	2014	0.145	
17		0.018250846			6	29		10	2014	0.145	
17		0.0155			6	11		9	2014	0.0791	
17		0.00925			6	25		2	2014	0.2398	
17		0.002779829			6	12		1	2014	0.1608	
17		0.108173333			6	19		1	2015	0.9142	
17		0.095211242			6	10		8	2016	0.3483	
17		0.099957013			6	18		4	2016	1.1644	
17		0.368191935			6	15		12	2016	2.6668	
17		0.097922716			6	25		7	2016	0.3919	
17		0.126368704			6	24		6	2016	1.0665	
17		0.099262414			6	25		5	2016	0.691	
